controlno,Title,Author,Callno,Accession,Copyright
102507105354,Media and culture,"Campbell, Richard",302.23 C189,34293,2002
102507112045,Introductory course in group dynamics,"Tria, Geraldine E.",302.3 T819,34648,2002
102507112045,Introductory course in group dynamics,"Tria, Geraldine E.",302.3 T819,34797,2002
102507112045,Introductory course in group dynamics,"Tria, Geraldine E.",302.3 T819,34798,2002
111507103706,Community immersion a dialogue of lifeq,"Masculino - Almeda, Rosario",307 M395,31316,2002
120307085718,Standard chart of accounts for credit and other types of cooperatives with credit services,Iwag Editorial Board,346.073 I96,34756,2002
111407141351,Peasants in the hills,"Gonzaga, Violeta Lopez",305.8 G642,33597,2002
120307085718,Standard chart of accounts for credit and other types of cooperatives with credit services,Iwag Editorial Board,346.073 I96,34755,2002
110722102122,Education law and private schools : a practical guide for educational leaders and policy makers,"Sarmiento, Ulpiano III P.",344.07 S246 02E,41919,2002
112107111444,Commercial banking,"Miranda, Gregorio S.",332.12 M672,34085,"2002, 1995"
112107111444,Commercial banking,"Miranda, Gregorio S.",332.12 M672,869,"2002, 1995"
112107111444,Commercial banking,"Miranda, Gregorio S.",332.12 M672,1140,"2002, 1995"
112107111444,Commercial banking,"Miranda, Gregorio S.",332.12 M672,34086,"2002, 1995"
112107111444,Commercial banking,"Miranda, Gregorio S.",332.12 M672,868,"2002, 1995"
112007102147,Economics,"Sicat, Gerardo P.",330.7 S565 03E,19470,2003
80208145145,Food service and bartending,"Roldan, Amelia Samson",338.476 R744,35664,2003
80208145145,Food service and bartending,"Roldan, Amelia Samson",338.476 R744,35663,2003
80208145145,Food service and bartending,"Roldan, Amelia Samson",338.476 R744,35662,2003
102307093600,Understanding the Ifugao rice terraces,"Medina, Carlos R.",301 M491,34283,2003
111607100826,Elementary statistics,"Zamora - Reyes, Carmela O.",310 Z25,34538,2003
111607103658,Foundations and dynamics of political science,"Zulueta, Francisco M.",320 Z94 2E,33594,2003
102307101210,General sociology,"Omas-as, Roberta L.",301 O54,33882,2003
102507102654,Speech for effective communication,"Padilla, Mely M.",302.2242 123,33881,2003
111507140814,Fundamentals statistics,"Basilio, Faith B.",310 B312,33889,2003
111507102926,Manual on community immersin and integration,"Corpuz, Brenda B.",307 C822,33659,2003
111507111900,Elementary statistics,"Altares, Priscilla S.",310 A465,33325,2003
111507102926,Manual on community immersin and integration,"Corpuz, Brenda B.",307 C822,33660,2003
111507102926,Manual on community immersin and integration,"Corpuz, Brenda B.",307 C822,1431,2003
112107104919,The 21 success secrets of self0made millionaires,"Tracy, Brian",332.024 T761,35097,2003
112107101621,Principles of economics,"Medina, Roberto G.",330 M491,33626,2003
111907162012,Principles of managerial economics,"Keat, Paul G.",330 K25,34778,2003
111307084423,Human behavior in organizations,"Martires, Concepcion Rodil",302.35 M386,33525,2003
111307084423,Human behavior in organizations,"Martires, Concepcion Rodil",302.35 M386,33526,2003
111507084831,Sociological foundation of education,"Talestra, Hemlata",306.42 T143,33436,2003
111307084423,Human behavior in organizations,"Martires, Concepcion Rodil",302.35 M386,34790,2003
112007080857,Philippine economic and development issues,"Sicat, Gerardo P.",330 S565 3,34888,2003
111507111900,Elementary statistics,"Altares, Priscilla S.",310 A465,33641,2003
111307084423,Human behavior in organizations,"Martires, Concepcion Rodil",302.35 M386,34789,2003
112007080332,Elementary economics 1,"Sicat, Gerardo P.",330 S565 I,34886,"2003, 2005"
112007080332,Elementary economics 1,"Sicat, Gerardo P.",330 S565 I,35583,"2003, 2005"
112007080332,Elementary economics 1,"Sicat, Gerardo P.",330 S565 I,35584,"2003, 2005"
112007080724,Macroeconomics 2,"Sicat, Gerardo P.",330 S565 2,35586,"2003, 2006"
112007080724,Macroeconomics 2,"Sicat, Gerardo P.",330 S565 2,35585,"2003, 2006"
112007080724,Macroeconomics 2,"Sicat, Gerardo P.",330 S565 2,34887,"2003, 2006"
102507102229,Speak and project,"Yasonia - Lucy, Arsenia P.",302.2242 L943,34457,2004
102307104217,General sociology with introduction to anthropology,"Salcedo, Lucila L.",301 S161,34774,2004
112907140941,"Agrarian reform, cooperatives and taxation","Aralar, Reynaldo B.",346.44 A659 2004,34709,2004
102307104217,General sociology with introduction to anthropology,"Salcedo, Lucila L.",301 S161,35421,2004
112907140941,"Agrarian reform, cooperatives and taxation","Aralar, Reynaldo B.",346.44 A659 2004,34710,2004
102307104217,General sociology with introduction to anthropology,"Salcedo, Lucila L.",301 S161,34775,2004
120307090455,The new Central Bank Act (Republic Act No. 7653),"Nolledo, Mercedita S.",346.082 N793,34754,2004
120307091743,Negotiable instruments law and jurisprudence,"Aralar, Reynaldo B.",346.096 A659 04E,35149,2004
112907104919,Laws on education and the private school administrator,"Gonzales, Andrew",344.07 G643,33783,2004
112907104919,Laws on education and the private school administrator,"Gonzales, Andrew",344.07 G643,33782,2004
102307104217,General sociology with introduction to anthropology,"Salcedo, Lucila L.",301 S161,35422,2004
102307103052,General sociology,"Panopio, Isabel S.",301 P195 4E,33901,2004
102307103052,General sociology,"Panopio, Isabel S.",301 P195 4E,33900,2004
102307102757,General sociology,"Panopio, Isabel S.",301 P195,35123,2004
20307192917,Facilities planning and design for lodging and foodservice operations,"Perdigon, Grace P.",338.476 P433,35901,2004
70710162102,Economics,"Samuelsan, Paul A.",330 S193 04E,36751,2004
111307111501,Modern teaching of information technology,"Kumar, Mahesh",303.4833 K96,34686,2004
101607142851,General sociology,"Colon, Salvacion",301 C719,33576,2004
110722101927,Laws on education and the private school administrators,"Gonzales, Andrew",344.07 G643 04E,41921,2004
120307090455,The new Central Bank Act (Republic Act No. 7653),"Nolledo, Mercedita S.",346.082 N793,34753,2004
101719122232,18 things to consider while young,"Lapiz, Eduardo",305.235 L313 04E,41497,2004
20307192917,Facilities planning and design for lodging and foodservice operations,"Perdigon, Grace P.",338.476 P433,35900,2004
111907110122,Human rights centered development,"Diokno, Maria Socorro I.",323 D591,34537,2004
111507084501,"Man, values, and work ethics","Ramirez, Luzviminda F.",306.3613 R173,33886,2004
111607101644,Fundamentals of political science,"Ayson, Florentino G.",320 A987 2E,33516,2004
111607101644,Fundamentals of political science,"Ayson, Florentino G.",320 A987 2E,33515,2004
111507153454,Elementary statistics in social research,"Levin, Jack",310 L665,34784,2004
111907090139,"Politics, governance and government with Philippine constitution","Dannug, Roman R.",320.9599 D188,34575,2004
111907160656,Mastering the principles of economics,"Guzman, Juliet S.",330 G993 ME,35391,2004
112607101627,Contemporary entrepreneurship,"Orcullo, N. A.",338.04 O64 04E,35595,2004
112207152359,Entrepreneurship for small business,"Camposano, Jorge A.",338.04 C198,33484,2004
112707133850,International business,"Hill, Charles W. L.",338.88 H645,34779,2004
112207091202,The fundamentals of taxation,"De Leon, Hector S.",336.2 D346 04E,34518,2004
111507153454,Elementary statistics in social research,"Levin, Jack",310 L665,34467,2004
111507103137,Community immersion,"Linao, Rex T.",307 L735,34541,2004
111507143403,Statistics for university students,"Coronel, Gregorio G.",310 C822,34783,2004
112007162434,Banking theorgy and practice,"Leuterio, Mercedes M.",332.1 L654,33630,2004
112007162434,Banking theorgy and practice,"Leuterio, Mercedes M.",332.1 L654,33444,2004
111907160656,Mastering the principles of economics,"Guzman, Juliet S.",330 G993 ME,35390,2004
112107154904,Cooperatives,"Garcia, Gil Y.",334 G216,34907,2004
112607142121,Microeconomics,"Fajardo, Feliciano R.",338.3 F175,34834,2004
111407134235,Philosophy of man,"Cruz, Corazon L.",305.31 C957,936,2004
111407134235,Philosophy of man,"Cruz, Corazon L.",305.31 C957,32729,2004
111407134235,Philosophy of man,"Cruz, Corazon L.",305.31 C957,30007,2004
111407134235,Philosophy of man,"Cruz, Corazon L.",305.31 C957,33533,2004
112207152359,Entrepreneurship for small business,"Camposano, Jorge A.",338.04 C198,34514,2004
112607101627,Contemporary entrepreneurship,"Orcullo, N. A.",338.04 O64 04E,35596,2004
112207083802,Income tax law and jurisprudence,"Aralar, Reynaldo B.",336.2 A659,35407,2004
112207083802,Income tax law and jurisprudence,"Aralar, Reynaldo B.",336.2 A659,35151,2004
112607142121,Microeconomics,"Fajardo, Feliciano R.",338.3 F175,34833,2004
112207083802,Income tax law and jurisprudence,"Aralar, Reynaldo B.",336.2 A659,35408,2004
111407161632,Culture and history,"Joaquin, Nick",306 J65,34556,2004
111407134235,Philosophy of man,"Cruz, Corazon L.",305.31 C957,32730,2004
111407134235,Philosophy of man,"Cruz, Corazon L.",305.31 C957,20494,2004
112607104200,Agricultural economics,"Fajardo, Feliciano R.",338.1 F175,34908,2004
111407134235,Philosophy of man,"Cruz, Corazon L.",305.31 C957,33534,2004
111507141556,Elementary statistics,"Blay, Basilia Ebora",310 B645,34636,2005
102507102037,Essentials of speech,"Abelos, Alex V.",302.2242 A141,35174,2005
102507102037,Essentials of speech,"Abelos, Alex V.",302.2242 A141,35173,2005
102507102037,Essentials of speech,"Abelos, Alex V.",302.2242 A141,35172,2005
111907162906,Introduction to economics,"Leaño, Roman D. Jr.",330 L437,34816,2005
111907162906,Introduction to economics,"Leaño, Roman D. Jr.",330 L437,34815,2005
80208145701,Foodservice management,"Payne - Palacio, June",338.476 P346,35655,2005
111507140517,Simplified approach to statistics,"Angeles, Ma. Felisa D.",310 A581,33832,2005
111507105524,Elementary statistics with computer applications,"Altares, Priscilla S.",310 A465 ESC,35044,2005
111507105524,Elementary statistics with computer applications,"Altares, Priscilla S.",310 A465 ESC,35043,2005
102507111551,Profitable negotiation techniques,"Lao, Felix M. Jr.",302.3 L298,35096,2005
70809085619,Practical guidelines on credit and business transactions,"Apolo, Jose T.",332.7 A643 05E,36013,2005
80208145701,Foodservice management,"Payne - Palacio, June",338.476 P346,35654,2005
112207111407,Basic approach to income taxation,"Dimaampao, Japar B.",336.24 d582,34644,2005
111507104508,Practicing community development principles in our barangay,"De Leon, Alwin B.",307.1412 D346,35288,2005
80208145546,Foodservice education (learner cnetered teaching and training strategies),"Perdigon, Grace P.",338.476 P433,35704,2005
111507104508,Practicing community development principles in our barangay,"De Leon, Alwin B.",307.1412 D346,34582,2005
111507104508,Practicing community development principles in our barangay,"De Leon, Alwin B.",307.1412 D346,34503,2005
112007155622,"Introduction to Philippine money, credit and banking","Alminar - Mutya, Ruby F.",332.1 A449 05RE,35302,2005
111507105524,Elementary statistics with computer applications,"Altares, Priscilla S.",310 A465 ESC,35042,2005
112907110548,Laws on education with implementing rules and regulations,Neo Asia,344.07 N438,34687,2005
112007143813,How to win the job you want,"King, David",331.125,35158,2005
70809085619,Practical guidelines on credit and business transactions,"Apolo, Jose T.",332.7 A643 05E,36014,2005
70809085619,Practical guidelines on credit and business transactions,"Apolo, Jose T.",332.7 A643 05E,36015,2005
112907144151,The law on partnerships and private corporations,"De Leon, Hector S.",346.0682 D346 05E,34814,2005
112907144151,The law on partnerships and private corporations,"De Leon, Hector S.",346.0682 D346 05E,34813,2005
112907144151,The law on partnerships and private corporations,"De Leon, Hector S.",346.0682 D346 05E,34517,2005
112107144732,Textbook on agrarian reform and taxation (with cooperatives),"De Leon, Hector S.",333.31 D346 00E,34516,2005
111907105951,Human rights,"De Feyter, Koen",323 D313,34652,2005
112107111814,Merger and acquisition of Philippine banks,"Nasution, Eric Y.",332.16 N269,35071,2005
112907110548,Laws on education with implementing rules and regulations,Neo Asia,344.07 N438,34688,2005
102307093018,Society and culture for college students,"Leaño, Roman D. Jr.",301 L437,35195,2005
112207111407,Basic approach to income taxation,"Dimaampao, Japar B.",336.24 d582,35286,2005
112107111814,Merger and acquisition of Philippine banks,"Nasution, Eric Y.",332.16 N269,35072,2005
80208145701,Foodservice management,"Payne - Palacio, June",338.476 P346,35656,2005
112907092434,National internal revenue code,PICPA,343.04 P552 05E,35561,2005
112907092434,National internal revenue code,PICPA,343.04 P552 05E,35560,2005
112907092434,National internal revenue code,PICPA,343.04 P552 05E,35559,2005
112907092134,National Internal Revenue Code,"Gonzales, Epifanio G.",343.04 G643,34893,2005
102307093018,Society and culture for college students,"Leaño, Roman D. Jr.",301 L437,35197,2005
102307093018,Society and culture for college students,"Leaño, Roman D. Jr.",301 L437,35196,2005
112907110548,Laws on education with implementing rules and regulations,Neo Asia,344.07 N438,35432,2005
110910104804,Needs assessment of Gawad Kalinga community : a basis for a perspective community immersion program of the General de Jesus College Communiy Extension Offfice,"Miranda, Florencia",UT 307 M672,36781,2005
111307085335,Understanding organizational behavior,"Nelson, Debra L.",302.35 N425,32187,2005
101719122925,"Good Muslim, bad Muslim","Mandani, Mohmood",327.73 M264 05E,41556,2005
111307085044,Human behavior in business organization,"Mison, Ione B.",302.35 M678,35307,2005
111507084337,Smart moves in the workplace,"Mukhi, Lin",306.3613 M952,35014,2005
111307085335,Understanding organizational behavior,"Nelson, Debra L.",302.35 N425,32188,2005
112207154218,A business planning manual,"Cuyugan, Jorge H.",338.04 C993 05E,35122,2005
112207152024,Entrepreneurship principles and practices (a modular approach),"Azarcon, Ernie Roy S.",338.04 A992,35147,2005
112007154427,Pwede na!,"Cruz, Efren Ll.",332.024 C957,34645,2005
111507104508,Practicing community development principles in our barangay,"De Leon, Alwin B.",307.1412 D346,34502,2005
111507105524,Elementary statistics with computer applications,"Altares, Priscilla S.",310 A465 ESC,35041,2005
112007144613,Measuring training effectiveness,"Mercado, Cesar M.",331.259 M553,34625,2005
101607143934,Sociology,"Dennis, Martin L.",301 D411,33915,2005
112207152024,Entrepreneurship principles and practices (a modular approach),"Azarcon, Ernie Roy S.",338.04 A992,35594,2005
80208162100,Operations control and financial management,"Roldan, Amelia Samson",338.476 R744,35707,2005
111407105018,Resolving issues,"Williams, Gerry",303.69 W723,34734,2005
